index,Laplacian_Variance,Output
116,26375.653779245506,0
117,7642.1839336446465,0
118,24424.765398572577,0
119,3950.597936125527,0
120,16668.735518707283,0
121,20411.257188137064,0
122,29957.185475151626,0
123,26800.83018838933,0
124,2312.5072387983387,0
125,19272.89562669581,0
126,26509.758042475416,0
127,25210.65984960624,0
128,36674.26533530401,0
129,25625.21150704053,0
130,30113.431701065718,0
131,32950.231482151605,0
132,24455.186851234677,0
133,15451.09677212139,0
134,30432.825620118023,0
135,30640.690709527105,0
136,14036.426152407914,0
137,2366.516334838896,0
138,26487.941138273494,0
139,23789.15354268083,0
140,29818.59746815291,0
141,12127.829914378446,0
142,4195.1925668556505,0
143,27167.514271731558,0
144,17367.49328321821,0
145,17746.04756607078,0
146,26110.775075525456,0
147,34414.396457878334,0
148,23702.320386891133,0
149,18418.341021499018,0
150,34401.27225064136,0
151,3141.2291508519484,0
152,19462.48729587513,0
153,26804.8364758816,0
154,31944.899260668615,0
155,17115.12585105891,0
156,9014.646570999621,0
157,11144.42073327005,0
158,17579.43405906169,0
159,15379.288476852062,0
160,24137.973313466064,0
161,13053.298789850098,0
162,20110.858916569305,0
163,33396.20097785496,0
164,22452.48728971625,0
165,30232.30964272576,0
166,9810.718769189809,0
167,25602.311496031558,0
168,7545.905935481387,0
169,15263.210690946975,0
170,13474.573002263234,0
171,12479.705529701865,0
172,15194.730601961184,0
173,29983.109192839504,0
174,1462.709440143197,0
175,28799.65104398998,0
176,23960.966398402128,0
177,20045.263284287525,0
178,19821.67065069994,0
179,22270.256809840314,0
180,17137.77742364421,0
181,27022.16651480043,0
182,19117.62725304474,0
183,34442.005883767124,0
184,17531.878725678816,0
185,29066.478840980377,0
186,6380.562135871166,0
187,9258.543719665839,0
188,2723.3436044265422,0
189,33022.02538394898,0
190,18452.999146957893,0
191,30798.464622663752,0
192,14792.169302445562,0
193,2426.435023424175,0
194,13513.862176182582,0
195,15625.73241173866,0
196,20582.45297440473,0
197,22373.99028236961,0
198,19054.48565976005,0
199,3710.0293885027145,0
200,23849.278707891674,0
201,2961.8505631990115,0
202,16504.58846983128,0
203,19933.830317958917,0
204,13064.44537828915,0
205,12557.556125411877,0
206,6231.39149458926,0
207,18237.79411755002,0
208,22781.38142027452,0
209,20098.05098353416,0
210,25536.792656685724,0
211,12401.211065472833,0
212,24869.50415898996,0
213,21731.567873143435,0
214,18494.72992034037,0
215,29385.66726727352,0
216,23109.526299385732,0
217,33379.31874918788,0
218,11280.077476722325,0
219,6954.262508283051,0
220,11560.562156521913,0
221,33933.340394487146,0
222,26879.96455712396,0
223,23328.589153062978,0
224,32792.37375020258,0
225,16769.895202464922,0
226,16899.608803753275,0
227,15616.107145929278,0
228,26735.499208220677,0
229,12245.372689774482,0
230,28735.2125248359,0
231,5806.92620545114,0
232,29808.929824066174,0
233,26063.365205561477,0
234,19517.034110855224,0
235,9272.916978592886,0
236,25399.32844308589,0
237,821.2819010074921,0
238,18578.664554402607,0
239,22667.549073378465,0
240,22295.05476637,0
241,15954.211417408671,0
242,31778.771140089833,0
243,10280.055276028306,0
244,28531.69932738739,0
245,28496.065102765773,0
246,4921.901553281726,0
247,32249.62634362065,0
248,29242.48801962418,0
249,13173.313313216162,0
250,14487.144802962479,0
251,31478.66301202159,0
252,26844.537938202327,0
253,27156.148598734493,0
254,16675.326871282796,0
255,27502.583492266447,0
256,8997.959534323525,0
257,21521.85877095494,0
258,19443.46731152295,0
259,31572.5846134153,0
260,32081.15468102116,0
261,3637.0951567724414,0
262,27556.090127354862,0
263,12688.149157552905,0
264,1181.2283709356786,0
265,34242.51274176781,0
266,28894.166387051147,0
267,32302.035227810633,0
268,17671.161903918724,0
269,22382.889309163354,0
270,22097.60647807473,0
271,29962.707050198653,0
272,18541.43748883499,0
273,1175.0588613792988,0
274,2425.074289943663,0
275,22712.92467696051,0
276,21243.06248523316,0
277,21150.25743911945,0
278,27745.207370398944,0
279,28667.023937431964,0
280,29780.178929214075,0
281,29085.982258705033,0
282,8502.347281361688,0
283,26017.275057537674,0
284,2234.3868194231227,0
285,8017.406293341496,0
286,3049.89880796569,0
287,16485.744567893402,0
288,21215.777392755423,0
289,27540.41501880322,0
290,26996.172031209997,0
291,20612.480464510278,0
292,8005.572695143425,0
293,11561.62534692073,0
294,3158.675472684487,0
295,22982.67430844014,0
296,5077.797135931075,0
297,32965.723504679365,0
298,7086.786298222292,0
299,3608.478818971082,0
300,30742.189762731425,0
301,29930.664956918365,0
302,19059.212584376037,0
303,2571.049495687353,0
304,20187.056258834968,0
305,7149.275737426226,0
306,4282.9173828624735,0
307,16514.11747363482,0
308,20958.282005761375,0
309,32527.43003341611,0
310,17312.194764064934,0
311,10163.475240332786,0
312,21352.041924954865,0
313,23428.488802250704,0
314,19590.988572357586,0
315,28205.718672363186,0
316,27151.735017410916,0
317,31744.83553955888,0
318,7083.157329765957,0
319,2577.9749074999218,0
320,22955.56306353108,0
321,9581.145550741952,0
322,30376.78426559551,0
323,1454.0960644075396,0
324,5936.115575160895,0
325,32300.814071677472,0
326,22635.15776861496,0
327,20864.4542703851,0
328,33705.17585832313,0
329,14104.54460845111,0
330,15501.889402134115,0
331,29934.755495964666,0
332,1672.2937496307757,0
333,32063.38483915995,0
334,14842.708597721135,0
335,18840.856175960016,0
336,2263.289588606836,0
337,28358.23096151175,0
338,18959.286915381992,0
339,17986.51443327055,0
340,8985.599995317283,0
341,2053.0424126859557,0
342,27646.955317727417,0
343,30215.008438915123,0
344,4083.170935455729,0
345,27770.911972098314,0
346,3009.2304239129876,0
347,31211.38413546758,0
348,4811.031737904784,0
349,12989.0260784707,0
350,34143.81663969775,0
351,2706.928630645337,0
352,8808.207027543698,0
353,15512.040666782972,0
354,28203.379209321498,0
355,35462.99152663233,0
356,35011.79653672785,0
357,7060.515486580849,0
358,17708.656565984526,0
359,15364.222897287658,0
360,22853.80378324817,0
361,7266.801840256898,0
362,2778.6080962039314,0
363,34532.349070935925,0
364,20082.19450866276,0
365,11609.704950588863,0
366,21118.0950317106,0
367,11616.540061383075,0
368,30764.40959536185,0
369,19704.903652346155,0
370,1483.3925483678267,0
371,10475.608780410821,0
372,22499.34904867407,0
373,17298.329454594503,0
374,18182.30837816267,0
375,31738.14092275612,0
376,20371.126117336797,0
377,23620.523102551862,0
378,9849.43446920481,0
379,28063.073604120935,0
380,8599.64149992177,0
381,26264.770836307755,0
382,2104.449802234729,0
383,34157.00243794415,0
384,10574.885005541528,0
385,19506.641164998655,0
386,2897.5946684638707,0
387,21203.910731050666,0
388,23415.77921246787,0
389,5438.217397654681,0
390,12251.989886571359,0
391,11891.189117471184,0
392,12730.306809802853,0
393,7681.343423506705,0
394,24043.20418036459,0
395,1051.7390416007522,0
396,30489.863210809133,0
397,12418.907755109103,0
398,33402.67740265295,0
399,22784.0508848497,0
400,33766.51298270091,0
401,2728.649230564363,0
402,19405.17796294811,0
403,12019.364119738764,0
404,25782.93237586624,0
405,30176.379661400482,0
406,34423.32400357154,0
407,9359.05891199201,0
408,12698.929972252323,0
409,5525.528805762724,0
410,27707.945785175743,0
411,20652.25398980875,0
412,27352.870947774547,0
413,20715.43267584448,0
414,8613.02601138816,0
415,36217.00010325126,0
416,30676.788324373072,0
417,24867.005738792806,0
418,9215.01115378282,0
419,6165.036548124434,0
420,9815.344570340629,0
421,29222.351789140277,0
422,20851.166597987434,0
423,14039.670182500928,0
424,28273.029800256878,0
425,19455.86727011605,0
426,19860.452702926937,0
427,32791.41704857313,0
428,3865.4631409931467,0
429,35746.902210572705,0
430,6583.212156385735,0
431,2247.049834955568,0
432,30259.09980729664,0
433,38094.22250752243,0
434,18911.430150380864,0
435,28643.981702928853,0
436,27647.139330123322,0
437,24654.281193737606,0
438,8363.477149544886,0
439,13328.201783626799,0
440,9627.824280999572,0
441,25437.73344662508,0
442,8766.16541542719,0
443,27956.60629020381,0
444,21796.550962017343,0
445,5918.92630898554,0
446,28378.943947982636,0
447,16477.346879929864,0
448,31923.98234794585,0
449,2146.0316550129446,0
450,24351.419505856615,0
451,10162.87287148835,0
452,29861.00938727898,0
453,11230.687854943013,0
454,25565.527515058606,0
455,31273.300598739897,0
456,23765.720701500115,0
457,18285.298757085187,0
458,6064.836971511765,0
459,30008.55755441395,0
460,34081.568737538444,0
461,28325.282497804892,0
462,9741.80335127596,0
463,29168.505413448063,0
464,27644.766917279896,0
465,13155.808039962498,0
466,14412.361743685917,0
467,3358.1879260258042,0
468,32592.2576197319,0
469,17387.597100713105,0
470,14923.183073132483,0
471,26898.04761245379,0
472,26594.91861886139,0
473,32857.87483304309,0
474,3106.709127166916,0
475,31140.92030842866,0
476,12116.659540977475,0
477,30268.268979973203,0
478,16258.189193679167,0
479,25570.043656447964,0
480,26086.3683097696,0
481,12330.186244398765,0
482,31850.297377005118,0
483,34311.81209390487,0
484,35168.28006743197,0
485,29610.46582322883,0
486,26659.056904486737,0
487,25152.696375810054,0
488,37490.89106362358,0
489,19800.152251182182,0
490,5371.179149889731,0
491,25017.228308876292,0
492,12752.939848017239,0
493,40473.25534938473,0
494,18226.657535832575,0
495,13756.976324827654,0
496,33452.298430191295,0
497,26768.169306309974,0
498,29236.717008212858,0
499,27327.786730397842,0
500,21040.790579895387,0
501,1258.4873919942909,0
502,14270.9042476813,0
503,12919.060240359771,0
504,12619.561822134998,0
505,40596.8828344964,0
506,18327.73366415699,0
507,6889.451595765509,0
508,10300.172127885926,0
509,25752.749917769437,0
510,6433.499173062765,0
511,27800.865379513107,0
512,17177.734683013823,0
513,30008.844097245936,0
514,29183.97732473432,0
515,25015.02267717843,0
516,21853.7691161368,0
517,1233.1721710425634,0
518,33241.63396152608,0
519,32868.622752824216,0
520,39604.513545596055,0
521,2294.827332423534,0
522,21265.212547011524,0
523,16718.07114310935,0
524,35660.196863964884,0
525,11680.322578723139,0
526,34169.96994820547,0
527,11423.595184098342,0
528,40231.837293268894,0
529,26531.21935218408,0
530,35206.110146077604,0
531,19483.01581634126,0
532,5209.997214822367,0
533,4149.8990225866355,0
534,25270.331635650135,0
535,21928.2842892871,0
536,4678.473928268061,0
537,12877.666949796625,0
538,11935.28666906855,0
539,27624.455948573206,0
540,9749.300900689686,0
541,21611.260507062667,0
542,15419.696658375788,0
543,34135.18379316366,0
544,20065.460397683102,0
545,32758.55932892128,0
546,24740.66263355199,0
547,35392.65831769478,0
548,41735.438849666316,0
549,9973.756253184069,0
550,14531.812995169868,0
551,19516.019018002746,0
552,10148.897437455715,0
553,31868.509027565022,0
554,1768.1385233390342,0
555,3380.2970160776986,0
556,32610.74080568494,0
557,12728.935722395925,0
558,6628.681519355582,0
559,30161.36648905618,0
560,17859.785619788,0
561,31955.36236959622,0
562,24670.150673593354,0
563,32032.78950945531,0
564,27831.294415430162,0
565,30419.220464148395,0
566,1151.5754854536353,0
567,11788.906892421453,0
568,27356.560659944174,0
569,4551.165388900298,0
570,36798.960718863535,0
571,19697.22108053059,0
572,38575.54884932929,0
573,34276.326595940234,0
574,3040.681267719733,0
575,31544.21294586076,0
576,22333.45890334386,0
577,6860.452247872961,0
578,17093.830031053814,0
579,29949.439615696396,0
580,33077.34973411697,0
581,14461.178529701952,0
582,3007.6078932385603,0
583,24542.696428934683,0
584,19940.11642290042,0
585,31315.52068553992,0
586,13640.597581017524,0
587,8396.982456045194,0
588,14310.841825108568,0
589,8922.825864816235,0
590,8924.44648521432,0
591,33802.522210747906,0
592,13149.061616011444,0
593,5420.245660168074,0
594,15009.38933595658,0
595,26587.85275156431,0
596,29925.024918992323,0
597,23946.347953853154,0
598,15601.154095841406,0
599,2996.2885228517607,0
600,31223.512346999436,0
601,31331.257771229826,0
602,27962.894040533574,0
603,32406.064866591863,0
604,30344.89219694339,0
605,21997.04876906682,0
606,38454.05137463817,0
607,36634.60231472666,0
608,8737.872180488604,0
609,20456.63835368109,0
610,8336.254620841342,0
611,13646.401092737202,0
612,20945.402130467184,0
613,16345.49185711565,0
614,22910.667330294837,0
615,15146.118095788253,0
616,5450.344822389711,0
617,37259.141273872214,0
618,18716.952997986475,0
619,35933.33371582915,0
620,15473.057608035431,0
621,7676.295287962251,0
622,7624.762158712431,0
623,5129.636759264846,0
624,20095.109671658003,0
625,4025.6407420525834,0
626,23010.13546257201,0
627,29938.98551832535,0
628,34293.81506460871,0
629,13228.973634575586,0
630,13189.5843514512,0
631,10053.489830417946,0
632,33706.817344716124,0
633,34572.58537045739,0
634,33439.81565670664,0
635,7936.94961352069,0
636,35849.52085414028,0
637,31338.886882854684,0
638,26396.32703861578,0
639,36763.38348696125,0
640,23459.98618862184,0
641,22326.450420528865,0
642,31831.60398041922,0
643,26848.45348257741,0
644,38265.90533217986,0
645,22301.454618334235,0
646,29031.6536503199,0
647,27062.598987733454,0
648,32512.011040111804,0
649,24101.884679774663,0
650,3354.419411868245,0
651,21219.862130255162,0
652,23663.961782503662,0
653,25567.984930195373,0
654,2852.537169032536,0
655,31076.20646274504,0
656,31400.710906285498,0
657,739.0835210035741,0
658,37393.372850287036,0
659,34391.86154682897,0
660,35561.13286224736,0
661,4657.5866560487,0
662,26507.895206000758,0
663,29466.700318411684,0
664,5416.169740601207,0
665,14500.421665217003,0
666,31629.144784359607,0
667,2919.723149616209,0
668,16800.46081352328,0
669,31877.353064558236,0
670,40405.678539638895,0
671,29272.153391072345,0
672,25947.291479734333,0
673,6466.998398230799,0
674,36383.46046413087,0
675,15477.65108336869,0
676,29168.772245323267,0
677,25338.67906739237,0
678,8185.980007088181,0
679,2466.7336578174927,0
680,11251.262453718393,0
681,17562.862227972237,0
682,19302.8239164734,0
683,27850.986671371393,0
684,15682.018330512174,0
685,6391.283507984973,0
686,5012.184959876907,0
687,17612.553810932593,0
688,23632.80771929996,0
689,20370.956939397216,0
690,39070.822769695966,0
691,802.0369992539526,0
692,33450.20056639987,0
693,10458.256489934096,0
694,25752.743710690927,0
695,23179.017204172837,0
696,29694.562800609736,0
697,27868.012880462567,0
698,26634.043122733707,0
699,35701.43291962235,0
700,16356.214274005344,0
701,31279.253718654898,0
702,26644.089930694914,0
703,4399.618946536813,0
704,36618.64319632556,0
705,16595.345871764923,0
706,20053.096550484603,0
707,22971.831108490253,0
708,5824.350256889963,0
709,3704.623357301523,0
710,37892.73074937483,0
711,20570.310146384934,0
712,30795.369648655447,0
713,34445.818268254676,0
714,28736.73845217597,0
715,11935.427894683953,0
716,34114.508210382715,0
717,28212.35467980027,0
718,25797.370090418775,0
719,12492.632505869,0
720,29208.28682074482,0
721,3065.2337452507822,0
722,24724.517148754156,0
723,34660.138851016985,0
724,37250.35680746329,0
725,30517.714797633875,0
726,1159.1809515627695,0
727,12862.398071877424,0
728,11098.291362785738,0
729,19251.480821003297,0
730,23206.552599629857,0
731,23032.100515940856,0
732,15382.116685590265,0
733,7402.428254176839,0
734,23220.919314681712,0
735,30833.72935125561,0
736,17524.05906142902,0
737,16603.687343158268,0
738,31589.40692642504,0
739,14393.006865472402,0
740,32911.24140247451,0
741,30720.975365023485,0
742,8938.22939278829,0
743,32242.210481001766,0
744,22000.85181514164,0
745,18032.851645373576,0
746,27130.187142670136,0
747,26178.06880358046,0
748,8291.765947783022,0
749,32683.397527876958,0
750,21568.45642757181,0
751,34030.960028683585,0
752,24521.547653574104,0
753,21381.40870733386,0
754,16160.76398866103,0
755,34119.59937226704,0
756,28341.719944422995,0
757,31544.814958039944,0
758,2146.7158788551383,0
759,23651.81118378522,0
760,17469.258571241324,0
761,13657.443219703362,0
762,27539.216078784524,0
763,7682.877915977869,0
764,17833.251606185542,0
765,1712.0835811433076,0
766,31046.923649166998,0
767,4502.663080214921,0
768,8105.1375332825755,0
769,28547.060040478904,0
770,25864.58563509241,0
771,29855.746337325483,0
772,28573.552212190592,0
773,14259.26493505745,0
774,28026.17203914333,0
775,3623.522299802115,0
776,9928.46974265952,0
777,17704.251468422757,0
778,5940.128336479589,0
779,33489.22855042913,0
780,20782.734432086036,0
781,2787.9390541275275,0
782,9788.518002090292,0
783,31990.93127954542,0
784,11810.467614156098,0
785,31984.667254071035,0
786,3261.6022067654703,0
787,21385.385902368926,0
788,18837.167966529905,0
789,11421.022127081053,0
790,11802.795620661647,0
791,30881.87512843306,0
792,8951.745783925024,0
793,25681.094751584944,0
794,24233.70959506564,0
795,22115.89199734493,0
796,31297.829290926376,0
797,32504.219169977823,0
798,18928.71721752654,0
799,22757.099070507345,0
800,10775.586558815936,0
801,20784.27968617678,0
802,10969.869193608332,0
803,23983.21503132496,0
804,19062.30010519761,0
805,6942.798190269127,0
806,26719.952879054566,0
807,33295.71849420504,0
808,6647.724584500917,0
809,14607.618168065148,0
810,29344.50940777333,0
811,15698.48318708868,0
812,20515.184526328983,0
813,29952.840762740416,0
814,1940.0587778099116,0
815,27091.536910175233,0
816,30899.582388493156,0
817,15807.901812403634,0
818,19954.489936104383,0
819,25935.892012471155,0
820,12329.58107502208,0
821,4821.5542887186075,0
822,21363.32688060966,0
823,31909.072970672663,0
824,21064.68618277363,0
825,26199.785856689818,0
826,29871.497054085,0
827,5992.5233577719255,0
828,29196.332330372174,0
829,34217.19649404887,0
830,31618.11859388543,0
831,12076.166566122472,0
832,17176.125892924327,0
833,26461.704843098447,0
834,29027.32152420353,0
835,5460.267825977022,0
836,26144.301964823342,0
837,22561.64740342606,0
838,3946.728557618131,0
839,9987.470434655768,0
840,2818.6241600518015,0
841,31697.523420501766,0
842,1875.2930222457646,0
843,3809.620002980593,0
844,29897.51727893028,0
845,6942.491105323235,0
846,2632.621302972112,0
847,17526.01463674172,0
848,32429.3337719213,0
849,3850.7486174741707,0
850,31194.54058437501,0
851,14092.008168382556,0
852,16962.55590444304,0
853,31394.096120898197,0
854,10852.176884617904,0
855,8654.559092612535,0
856,25676.148282431073,0
857,26962.079884166284,0
858,9403.788535882411,0
859,27731.1264600923,0
860,12602.10227982719,0
861,29788.692478995123,0
862,31386.33556886843,0
863,8636.152189318289,0
864,31747.981075023454,0
865,21304.14791797097,0
866,23442.99865259007,0
867,21151.42140694943,0
868,27649.964884494348,0
869,32813.74963592891,0
870,19199.37423320565,0
871,14448.510535760275,0
872,17092.45899502755,0
873,20843.065101278873,0
874,23074.772787392703,0
875,12224.32981538819,0
876,21808.642874761157,0
877,11640.07534809895,0
878,21979.03553610521,0
879,18786.58126350016,0
880,22767.701793767097,0
881,21265.645267751504,0
882,10037.329767467301,0
883,32596.682976815056,0
884,31988.63116214732,0
885,17208.445953121955,0
886,28591.513871192412,0
887,24005.275434394185,0
888,22937.969708477965,0
889,2917.459838792949,0
890,3175.3693774787976,0
891,26840.8658234041,0
892,30220.52867796486,0
893,18927.75134608365,0
894,6485.450738072039,0
895,22734.36361529422,0
896,18695.642514877974,0
897,13158.575935914649,0
898,25000.22002867814,0
899,19032.222243096036,0
900,30418.81816089772,0
901,9469.728738848982,0
902,8192.031231513349,0
903,27916.22905724975,0
904,9901.682027208892,0
905,9010.87253217362,0
906,16439.703817941117,0
907,25901.357587133243,0
908,35613.97627468424,0
909,11943.492851826402,0
910,13622.929107600583,0
911,29079.438766598512,0
912,18212.461031416,0
913,7906.750842576417,0
914,29368.823670658836,0
915,32958.335076767224,0
916,33318.532774952546,0
917,17522.990133455914,0
918,33798.2137861531,0
919,9186.404804763131,0
920,12008.729430059588,0
921,17813.48153518717,0
922,3396.554484681008,0
923,3720.3439733684754,0
924,25020.19792120305,0
925,16301.914009856826,0
926,31510.276618612137,0
927,21259.56460653121,0
928,30650.483145830163,0
929,28659.40441539083,0
930,2556.4326847644065,0
931,17365.0768792852,0
932,12386.070965656472,0
933,6508.445087496149,0
934,29523.206534694596,0
935,35519.96610848337,0
936,34041.59688135102,0
937,31285.399977349727,0
938,5404.18198562117,0
939,12710.26684736602,0
940,17632.690775854433,0
941,18930.14048981785,0
942,22595.035098501936,0
943,34276.939910144414,0
944,11340.808482336133,0
945,24865.874876703092,0
946,3423.168725761137,0
947,31277.37176163973,0
948,18820.130627171355,0
949,28554.874568093233,0
950,4247.463432625693,0
951,9254.3694432945,0
952,10249.986531590393,0
953,21571.417738088538,0
954,9446.18731191831,0
955,17531.124989558968,0
956,23445.213883768287,0
957,31212.555274098224,0
958,23823.368616994256,0
959,27036.422984107194,0
960,20910.43428239416,0
961,29451.139817908283,0
962,30010.098332329726,0
963,29298.212465266854,0
964,9946.86334465342,0
965,6036.778316173162,0
966,5903.47919362332,0
967,21473.62521363057,0
968,5331.527284112297,0
969,5367.472271576568,0
970,14319.110085249627,0
971,21794.147877487012,0
972,29116.79192154462,0
973,2390.857867469006,0
974,18479.021527195426,0
975,9860.354802248808,0
976,13537.621680377943,0
977,31589.037933677177,0
978,30436.7827730058,0
979,4341.154350205826,0
980,34124.304683590744,0
981,17654.992818954295,0
982,30043.808342827786,0
983,17008.172778608154,0
984,29721.89268616235,0
985,13212.696148864503,0
986,14145.940506425204,0
987,40804.480305131765,0
988,2380.243086889295,0
989,32950.72189875025,0
990,21144.517126800507,0
991,17467.49488557058,0
992,10664.96364386383,0
993,10115.303753936993,0
994,6498.812632390328,0
995,27583.82863111382,0
996,22200.056818010184,0
997,40431.47128250581,0
998,41192.2502491527,0
999,32494.249552062447,0
1000,18531.35871772417,0
1001,20978.75361289753,0
1002,24957.285254852406,0
1003,29939.19908085488,0
1004,3058.690496500064,0
1005,24211.769095491858,0
1006,35703.27151336393,0
1007,19374.718290148456,0
1008,36241.02082612106,0
1009,40410.06108214565,0
1010,36481.46086706205,0
1011,25494.110791181305,0
1012,18879.916507395646,0
1013,9479.28782570547,0
1014,20986.823250126035,0
1015,24226.559948231734,0
1016,36448.30831312134,0
1017,8341.581527614577,0
1018,8240.92648105065,0
1019,20736.439377712028,0
1020,39322.67807226404,0
1021,17955.433138321598,0
1022,6664.233785170835,0
1023,38554.69169883906,0
1024,20664.56626413405,0
1025,4588.1218312104675,0
1026,39719.492099985364,0
1027,29675.105056170898,0
1028,26674.70553321105,0
1029,13516.894414093442,0
1030,25271.143860393157,0
1031,33202.018157799335,0
1032,10223.087129843663,0
1033,19518.880952717373,0
1034,21383.864685257246,0
1035,29144.00442675691,0
1036,23619.40370133641,0
1037,3932.842253873905,0
1038,36942.120988355164,0
1039,33859.53878677034,0
1040,37000.339875077974,0
1041,32256.60905962772,0
1042,40519.24686996824,0
1043,6874.211595940175,0
1044,24369.682218046226,0
1045,27900.098030161917,0
1046,18209.894347647016,0
1047,40269.99959412035,0
1048,34351.78241380081,0
1049,16817.287867352312,0
1050,19983.709757549394,0
1051,35629.120799830685,0
1052,37300.29368792784,0
1053,19100.928462914722,0
1054,12298.080982082452,0
1055,7370.237746011667,0
1056,34730.13247610792,0
1057,28575.142463909906,0
1058,5271.981659796231,0
1059,34060.65594227787,0
1060,35644.86524419714,0
1061,11138.477206228672,0
1062,21950.709440725648,0
1063,31276.592015365055,0
1064,29570.053871986558,0
1065,4822.06268007444,0
1066,33162.86488582006,0
1067,27736.80188027571,0
1068,16032.388812383993,0
1069,40892.468495054214,0
1070,27768.164207389913,0
1071,22126.033490545444,0
1072,35029.81900213901,0
1073,24422.426200443246,0
1074,25623.412470103987,0
1075,25403.10988474238,0
1076,21890.32461812165,0
1077,29367.470117406134,0
1078,23465.56058852347,0
1079,20057.835869397644,0
1080,35616.73121241849,0
1081,31440.132245905716,0
1082,38390.23982757366,0
1083,28321.080733307892,0
1084,36337.228407011855,0
1085,3584.0808648167244,0
1086,37600.04365363899,0
1087,3628.6949871102775,0
1088,18809.5478641835,0
1089,19799.799692033524,0
1090,9547.20451139552,0
1091,31108.606697795996,0
1092,25421.544949800566,0
1093,33382.08863265082,0
1094,22898.18097498889,0
1095,29760.74519968268,0
1096,40801.62157251637,0
1097,29612.25540105584,0
1098,10648.913682425691,0
1099,35136.73285773084,0
1100,18289.491727819674,0
1101,8644.542255675013,0
1102,38771.468768496234,0
1103,23614.96392325288,0
1104,39041.50574109981,0
1105,12714.383625775414,0
1106,34479.3042730523,0
1107,3530.5442094171526,0
1108,5369.436079488123,0
1109,16499.595695534026,0
1110,41317.15137790257,0
1111,18126.639392138797,0
1112,20766.9982755708,0
1113,9930.975136702398,0
1114,22833.61368612253,0
1115,29607.629770231164,0
1116,4961.733516897455,0
1117,10777.957797051764,0
1118,9105.521904068495,0
1119,1810.543068806681,0
1120,8957.511290936414,0
1121,7241.024558265998,0
1122,17001.8324971969,0
1123,2346.589022984034,0
1124,10204.82783015058,0
1125,26907.753666996367,0
1126,23966.231353033567,0
1127,14595.839754534743,0
1128,23466.743221972356,0
1129,34873.09090188744,0
1130,25635.73770735272,0
1131,20768.649548276222,0
1132,25893.14593226984,0
1133,16251.897221448697,0
1134,12722.053094814037,0
1135,22926.076229667484,0
1136,31554.47764172236,0
1137,31407.170668980056,0
1138,25757.42166972344,0
1139,29744.40839496172,0
1140,13886.3278383131,0
1141,26197.34226775478,0
1142,15099.972734940331,0
1143,29574.561232616277,0
1144,17882.909284187845,0
1145,4494.464420087048,0
1146,2946.086206199527,0
